,Data_Source,Airline_name,Aircraft_Type,Category,Flight_Type,Count,Total_seat,Seat_Class,Seat_Type,Seat_Position,Recline,Premium,Pitch_minimum,Pitch_maximum,Width,Bedlength_maximum,Bedlength_minimum,Music,VideoType,Power_available,Power_kind,Usb_available,Usb_kind,Rating,Constructor
1990,SeatGuru,ana,Boeing 767-300ER A,BUSINESS,long haul,35,214,Business,RECLINER,BULKHEAD,,R,50,50,20,,,YES,ON_DEMAND,ALL,AC,NONE,,3,Boeing
1991,SeatGuru,ana,Boeing 767-300ER A,BUSINESS,long haul,35,214,Business,RECLINER,BULKHEAD,,R,50,50,20,,,YES,ON_DEMAND,ALL,AC,NONE,,2,Boeing
1992,SeatGuru,ana,Boeing 767-300ER A,BUSINESS,long haul,35,214,Business,RECLINER,NORMAL,,R,50,50,20,,,YES,ON_DEMAND,ALL,AC,NONE,,2,Boeing
1993,SeatGuru,ana,Boeing 767-300ER A,BUSINESS,long haul,35,214,Business,RECLINER,NORMAL,,R,50,50,20,,,YES,ON_DEMAND,ALL,AC,NONE,,3,Boeing
1994,SeatGuru,ana,Boeing 767-300ER A,ECONOMY,long haul,179,214,Economy,STANDARD,BULKHEAD,,N,31,31,17,,,YES,ON_DEMAND,NONE,,NONE,,2,Boeing
1995,SeatGuru,ana,Boeing 767-300ER A,ECONOMY,long haul,179,214,Economy,STANDARD,BULKHEAD,,N,31,31,17,,,YES,ON_DEMAND,NONE,,NONE,,5,Boeing
1996,SeatGuru,ana,Boeing 767-300ER A,ECONOMY,long haul,179,214,Economy,STANDARD,NORMAL,,N,31,31,17,,,YES,ON_DEMAND,NONE,,NONE,,2,Boeing
1997,SeatGuru,ana,Boeing 767-300ER A,ECONOMY,long haul,179,214,Economy,STANDARD,NORMAL,,N,31,31,17,,,YES,ON_DEMAND,NONE,,NONE,,3,Boeing
1998,SeatGuru,ana,Boeing 767-300ER A,ECONOMY,long haul,179,214,Economy,STANDARD,EXIT_ROW,,N,31,31,17,,,YES,ON_DEMAND,NONE,,NONE,,2,Boeing
1999,SeatGuru,ana,Boeing 767-300ER A,ECONOMY,long haul,179,214,Economy,STANDARD,EXIT_ROW,,N,31,31,17,,,YES,ON_DEMAND,NONE,,NONE,,4,Boeing
2000,SeatGuru,ana,Boeing 767-300ER B,BUSINESS,long haul,35,202,Business,ANGLE_FLAT,BULKHEAD,,A,59,59,21.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2001,SeatGuru,ana,Boeing 767-300ER B,BUSINESS,long haul,35,202,Business,ANGLE_FLAT,BULKHEAD,,A,59,59,21.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2002,SeatGuru,ana,Boeing 767-300ER B,ECONOMY,long haul,167,202,Economy,STANDARD,BULKHEAD,,N,31,31,18.6,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,5,Boeing
2003,SeatGuru,ana,Boeing 767-300ER B,ECONOMY,long haul,167,202,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2004,SeatGuru,ana,Boeing 767-300ER B,ECONOMY,long haul,167,202,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2005,SeatGuru,ana,Boeing 767-300ER B,ECONOMY,long haul,167,202,Economy,STANDARD,EXIT_ROW,,N,31,31,18.6,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2006,SeatGuru,ana,Boeing 767-300ER B,ECONOMY,long haul,167,202,Economy,STANDARD,EXIT_ROW,,N,31,31,18.6,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,4,Boeing
2007,SeatGuru,ana,Boeing 767-300ER B,BUSINESS,long haul,35,202,Business,ANGLE_FLAT,NORMAL,,A,59,59,21.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2008,SeatGuru,ana,Boeing 767-300ER B,ECONOMY,long haul,167,202,Economy,STANDARD,BULKHEAD,,N,31,31,18.6,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2009,SeatGuru,ana,Boeing 767-300ER B,ECONOMY,long haul,167,202,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,1,Boeing
2010,SeatGuru,ana,Boeing 767-300ER B,BUSINESS,long haul,35,202,Business,ANGLE_FLAT,NORMAL,,A,59,59,21.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2011,SeatGuru,ana,Boeing 777-200ER A,BUSINESS,long haul,70,223,Business,ANGLE_FLAT,BULKHEAD,170 degrees,A,63,63,20,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2012,SeatGuru,ana,Boeing 777-200ER A,BUSINESS,long haul,70,223,Business,ANGLE_FLAT,NORMAL,170 degrees,A,63,63,20,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2013,SeatGuru,ana,Boeing 777-200ER A,PREMIUM,long haul,36,223,Premium Economy,RECLINER,BULKHEAD,,R,38,38,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,5,Boeing
2014,SeatGuru,ana,Boeing 777-200ER A,PREMIUM,long haul,36,223,Premium Economy,RECLINER,BULKHEAD,,R,38,38,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,4,Boeing
2015,SeatGuru,ana,Boeing 777-200ER A,PREMIUM,long haul,36,223,Premium Economy,RECLINER,NORMAL,,R,38,38,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2016,SeatGuru,ana,Boeing 777-200ER A,PREMIUM,long haul,36,223,Premium Economy,RECLINER,NORMAL,,R,38,38,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2017,SeatGuru,ana,Boeing 777-200ER A,BUSINESS,long haul,70,223,Business,ANGLE_FLAT,NORMAL,170 degrees,A,63,63,20,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2018,SeatGuru,ana,Boeing 777-200ER A,ECONOMY,long haul,117,223,Economy,STANDARD,EXIT_ROW,,N,31,32,16,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
2019,SeatGuru,ana,Boeing 777-200ER A,ECONOMY,long haul,117,223,Economy,STANDARD,NORMAL,,N,31,32,16,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,3,Boeing
2020,SeatGuru,ana,Boeing 777-200ER A,ECONOMY,long haul,117,223,Economy,STANDARD,BULKHEAD,,N,31,32,16,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
2021,SeatGuru,ana,Boeing 777-200ER A,ECONOMY,long haul,117,223,Economy,STANDARD,NORMAL,,N,31,32,16,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,2,Boeing
2022,SeatGuru,ana,Boeing 777-200ER A,ECONOMY,long haul,117,223,Economy,STANDARD,NORMAL,,N,31,32,16,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,1,Boeing
2023,SeatGuru,ana,Boeing 777-200ER B,BUSINESS,long haul,35,306,Business,ANGLE_FLAT,BULKHEAD,,A,61,61,20,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2024,SeatGuru,ana,Boeing 777-200ER B,ECONOMY,long haul,271,306,Economy,STANDARD,BULKHEAD,,N,31,31,17,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,2,Boeing
2025,SeatGuru,ana,Boeing 777-200ER B,ECONOMY,long haul,271,306,Economy,STANDARD,BULKHEAD,,N,31,31,17,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
2026,SeatGuru,ana,Boeing 777-200ER B,ECONOMY,long haul,271,306,Economy,STANDARD,NORMAL,,N,31,31,17,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,3,Boeing
2027,SeatGuru,ana,Boeing 777-200ER B,BUSINESS,long haul,35,306,Business,ANGLE_FLAT,NORMAL,,A,61,61,20,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2028,SeatGuru,ana,Boeing 777-200ER B,ECONOMY,long haul,271,306,Economy,STANDARD,NORMAL,,N,31,31,17,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,1,Boeing
2029,SeatGuru,ana,Boeing 777-200ER B,ECONOMY,long haul,271,306,Economy,STANDARD,NORMAL,,N,31,31,17,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,2,Boeing
2030,SeatGuru,ana,Boeing 777-200ER B,ECONOMY,long haul,271,306,Economy,STANDARD,EXIT_ROW,,N,31,31,17,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
2031,SeatGuru,ana,Boeing 777-200ER B,BUSINESS,long haul,35,306,Business,ANGLE_FLAT,NORMAL,,A,61,61,20,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,1,Boeing
2032,SeatGuru,ana,Boeing 777-200ER B,BUSINESS,long haul,35,306,Business,ANGLE_FLAT,NORMAL,,A,61,61,20,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2033,SeatGuru,ana,Boeing 777-300ER D,FIRST,long haul,8,212,First Class,OPEN_SUITE,NORMAL,,S,76,76,33.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2034,SeatGuru,ana,Boeing 777-300ER D,BUSINESS,long haul,68,212,Business,FLAT_BED,NORMAL,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2035,SeatGuru,ana,Boeing 777-300ER D,BUSINESS,long haul,68,212,Business,FLAT_BED,NORMAL,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2036,SeatGuru,ana,Boeing 777-300ER D,BUSINESS,long haul,68,212,Business,FLAT_BED,BULKHEAD,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,4,Boeing
2037,SeatGuru,ana,Boeing 777-300ER D,PREMIUM,long haul,24,212,Premium Economy,RECLINER,BULKHEAD,,R,38,38,19.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2038,SeatGuru,ana,Boeing 777-300ER D,PREMIUM,long haul,24,212,Premium Economy,RECLINER,NORMAL,,R,38,38,19.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2039,SeatGuru,ana,Boeing 777-300ER D,PREMIUM,long haul,24,212,Premium Economy,RECLINER,NORMAL,,R,38,38,19.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2040,SeatGuru,ana,Boeing 777-300ER D,ECONOMY,long haul,112,212,Economy,STANDARD,EXIT_ROW,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2041,SeatGuru,ana,Boeing 777-300ER D,ECONOMY,long haul,112,212,Economy,STANDARD,EXIT_ROW,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,4,Boeing
2042,SeatGuru,ana,Boeing 777-300ER D,ECONOMY,long haul,112,212,Economy,STANDARD,BULKHEAD,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,4,Boeing
2043,SeatGuru,ana,Boeing 777-300ER D,ECONOMY,long haul,112,212,Economy,STANDARD,NORMAL,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2044,SeatGuru,ana,Boeing 777-300ER D,ECONOMY,long haul,112,212,Economy,STANDARD,NORMAL,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2045,SeatGuru,ana,Boeing 777-300ER D,ECONOMY,long haul,112,212,Economy,STANDARD,NORMAL,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,1,Boeing
2046,SeatGuru,ana,Boeing 777-300ER D,BUSINESS,long haul,68,212,Business,FLAT_BED,BULKHEAD,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2047,SeatGuru,ana,Boeing 777-300ER D,BUSINESS,long haul,68,212,Business,FLAT_BED,NORMAL,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,1,Boeing
2048,SeatGuru,ana,Boeing 777-300ER D,BUSINESS,long haul,68,212,Business,FLAT_BED,BULKHEAD,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2049,SeatGuru,ana,Boeing 777-300ER E,FIRST,long haul,8,250,First Class,OPEN_SUITE,NORMAL,,S,76,76,33.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2050,SeatGuru,ana,Boeing 777-300ER E,BUSINESS,long haul,52,250,Business,FLAT_BED,NORMAL,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2051,SeatGuru,ana,Boeing 777-300ER E,BUSINESS,long haul,52,250,Business,FLAT_BED,NORMAL,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,1,Boeing
2052,SeatGuru,ana,Boeing 777-300ER E,BUSINESS,long haul,52,250,Business,FLAT_BED,NORMAL,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2053,SeatGuru,ana,Boeing 777-300ER E,PREMIUM,long haul,24,250,Premium Economy,RECLINER,BULKHEAD,,R,38,38,19.3,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
2054,SeatGuru,ana,Boeing 777-300ER E,PREMIUM,long haul,24,250,Premium Economy,RECLINER,NORMAL,,R,38,38,19.3,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,3,Boeing
2055,SeatGuru,ana,Boeing 777-300ER E,ECONOMY,long haul,166,250,Economy,STANDARD,BULKHEAD,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,5,Boeing
2056,SeatGuru,ana,Boeing 777-300ER E,ECONOMY,long haul,166,250,Economy,STANDARD,NORMAL,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,3,Boeing
2057,SeatGuru,ana,Boeing 777-300ER E,ECONOMY,long haul,166,250,Economy,STANDARD,NORMAL,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,2,Boeing
2058,SeatGuru,ana,Boeing 777-300ER E,ECONOMY,long haul,166,250,Economy,STANDARD,EXIT_ROW,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,2,Boeing
2059,SeatGuru,ana,Boeing 777-300ER E,ECONOMY,long haul,166,250,Economy,STANDARD,EXIT_ROW,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
2060,SeatGuru,ana,Boeing 777-300ER E,ECONOMY,long haul,166,250,Economy,STANDARD,BULKHEAD,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,4,Boeing
2061,SeatGuru,ana,Boeing 777-300ER E,ECONOMY,long haul,166,250,Economy,STANDARD,NORMAL,,N,34,34,16.5,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,1,Boeing
2062,SeatGuru,ana,Boeing 777-300ER E,BUSINESS,long haul,52,250,Business,FLAT_BED,BULKHEAD,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Boeing
2063,SeatGuru,ana,Boeing 777-300ER E,BUSINESS,long haul,52,250,Business,FLAT_BED,BULKHEAD,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Boeing
2064,SeatGuru,ana,Boeing 777-300ER F,FIRST,long haul,8,264,First Class,OPEN_SUITE,BULKHEAD,,S,76,76,33.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2065,SeatGuru,ana,Boeing 777-300ER F,BUSINESS,long haul,52,264,Business,FLAT_BED,NORMAL,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2066,SeatGuru,ana,Boeing 777-300ER F,PREMIUM,long haul,24,264,Premium Economy,RECLINER,BULKHEAD,,R,38,38,18.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2067,SeatGuru,ana,Boeing 777-300ER F,PREMIUM,long haul,24,264,Premium Economy,RECLINER,NORMAL,,R,38,38,18.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2068,SeatGuru,ana,Boeing 777-300ER F,FIRST,long haul,8,264,First Class,OPEN_SUITE,NORMAL,,S,76,76,33.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2069,SeatGuru,ana,Boeing 777-300ER F,ECONOMY,long haul,180,264,Economy,STANDARD,BULKHEAD,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2070,SeatGuru,ana,Boeing 777-300ER F,ECONOMY,long haul,180,264,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2071,SeatGuru,ana,Boeing 777-300ER F,ECONOMY,long haul,180,264,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2072,SeatGuru,ana,Boeing 777-300ER F,ECONOMY,long haul,180,264,Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Boeing
2073,SeatGuru,ana,Boeing 777-300ER F,ECONOMY,long haul,180,264,Economy,STANDARD,EXIT_ROW,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,4,Boeing
2074,SeatGuru,ana,Boeing 777-300ER F,ECONOMY,long haul,180,264,Economy,STANDARD,NORMAL,,N,31,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Boeing
2075,SeatGuru,ana,Boeing 777-300ER F,BUSINESS,long haul,52,264,Business,FLAT_BED,BULKHEAD,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2076,SeatGuru,ana,Boeing 777-300ER F,BUSINESS,long haul,52,264,Business,FLAT_BED,NORMAL,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2077,SeatGuru,ana,Boeing 777-300ER F,BUSINESS,long haul,52,264,Business,FLAT_BED,BULKHEAD,,F,62,62,21.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2078,SeatGuru,ana,Boeing 787-800 B,BUSINESS,long haul,42,222,Business,RECLINER,BULKHEAD,160 degree,R,59,59,21.5,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2079,SeatGuru,ana,Boeing 787-800 B,ECONOMY,long haul,180,222,Economy,STANDARD,BULKHEAD,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2080,SeatGuru,ana,Boeing 787-800 B,ECONOMY,long haul,180,222,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,3,Boeing
2081,SeatGuru,ana,Boeing 787-800 B,ECONOMY,long haul,180,222,Economy,STANDARD,BULKHEAD,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,4,Boeing
2082,SeatGuru,ana,Boeing 787-800 B,BUSINESS,long haul,42,222,Business,RECLINER,NORMAL,160 degree,R,59,59,21.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Boeing
2083,SeatGuru,ana,Boeing 787-800 B,ECONOMY,long haul,180,222,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2084,SeatGuru,ana,Boeing 787-800 B,ECONOMY,long haul,180,222,Economy,STANDARD,EXIT_ROW,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2085,SeatGuru,ana,Boeing 787-800 B,ECONOMY,long haul,180,222,Economy,STANDARD,EXIT_ROW,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,4,Boeing
2086,SeatGuru,ana,Boeing 787-800 B,ECONOMY,long haul,180,222,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,1,Boeing
2087,SeatGuru,ana,Boeing 787-800 B,BUSINESS,long haul,42,222,Business,RECLINER,NORMAL,160 degree,R,59,59,21.5,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2088,SeatGuru,ana,Boeing 787-800 B,BUSINESS,long haul,42,222,Business,RECLINER,BULKHEAD,160 degree,R,59,59,21.5,,,YES,SEATBACK,ALL,AC,NONE,,1,Boeing
2089,SeatGuru,ana,Boeing 787-800 C,BUSINESS,long haul,46,169,Business,FLAT_BED,BULKHEAD,180 degrees,F,59,59,19.4,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,5,Boeing
2090,SeatGuru,ana,Boeing 787-800 C,BUSINESS,long haul,46,169,Business,FLAT_BED,BULKHEAD,180 degrees,F,59,59,19.4,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2091,SeatGuru,ana,Boeing 787-800 C,BUSINESS,long haul,46,169,Business,FLAT_BED,NORMAL,180 degrees,F,59,59,19.4,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2092,SeatGuru,ana,Boeing 787-800 C,PREMIUM,long haul,21,169,Premium Economy,RECLINER,BULKHEAD,,R,38,38,19.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2093,SeatGuru,ana,Boeing 787-800 C,PREMIUM,long haul,21,169,Premium Economy,RECLINER,NORMAL,,R,38,38,19.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2094,SeatGuru,ana,Boeing 787-800 C,PREMIUM,long haul,21,169,Premium Economy,RECLINER,NORMAL,,R,38,38,19.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2095,SeatGuru,ana,Boeing 787-800 C,ECONOMY,long haul,102,169,Economy,STANDARD,EXIT_ROW,,N,31,31,17.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,4,Boeing
2096,SeatGuru,ana,Boeing 787-800 C,ECONOMY,long haul,102,169,Economy,STANDARD,NORMAL,,N,31,31,17.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Boeing
2097,SeatGuru,ana,Boeing 787-800 C,ECONOMY,long haul,102,169,Economy,STANDARD,NORMAL,,N,31,31,17.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Boeing
2098,SeatGuru,ana,Boeing 787-800 C,ECONOMY,long haul,102,169,Economy,STANDARD,NORMAL,,N,31,31,17.3,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2099,SeatGuru,ana,Boeing 787-800 C,BUSINESS,long haul,46,169,Business,FLAT_BED,NORMAL,180 degrees,F,59,59,19.4,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Boeing
2100,SeatGuru,ana,Boeing 787-800 C,BUSINESS,long haul,46,169,Business,FLAT_BED,NORMAL,180 degrees,F,59,59,19.4,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2101,SeatGuru,ana,Boeing 787-800 C,BUSINESS,long haul,46,169,Business,FLAT_BED,BULKHEAD,180 degrees,F,59,59,19.4,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
2102,SeatGuru,ana,Boeing 787-800 D,BUSINESS,long haul,42,240,Business,RECLINER,BULKHEAD,160 degrees,R,59,59,21.5,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2103,SeatGuru,ana,Boeing 787-800 D,ECONOMY,long haul,198,240,Economy,STANDARD,BULKHEAD,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2104,SeatGuru,ana,Boeing 787-800 D,ECONOMY,long haul,198,240,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,3,Boeing
2105,SeatGuru,ana,Boeing 787-800 D,ECONOMY,long haul,198,240,Economy,STANDARD,BULKHEAD,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,4,Boeing
2106,SeatGuru,ana,Boeing 787-800 D,BUSINESS,long haul,42,240,Business,RECLINER,NORMAL,160 degrees,R,59,59,21.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Boeing
2107,SeatGuru,ana,Boeing 787-800 D,ECONOMY,long haul,198,240,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2108,SeatGuru,ana,Boeing 787-800 D,ECONOMY,long haul,198,240,Economy,STANDARD,EXIT_ROW,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,4,Boeing
2109,SeatGuru,ana,Boeing 787-800 D,ECONOMY,long haul,198,240,Economy,STANDARD,NORMAL,,N,31,31,18.6,,,YES,SEATBACK,ALL,AC,NONE,,1,Boeing
2110,SeatGuru,ana,Boeing 787-800 D,BUSINESS,long haul,42,240,Business,RECLINER,NORMAL,160 degrees,R,59,59,21.5,,,YES,SEATBACK,ALL,AC,NONE,,2,Boeing
2111,SeatGuru,ana,Boeing 787-800 D,BUSINESS,long haul,42,240,Business,RECLINER,BULKHEAD,160 degrees,R,59,59,21.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Boeing
2112,SeatGuru,ana,Boeing 787-900,BUSINESS,long haul,18,395,Business,RECLINER,BULKHEAD,,R,50,50,21.0,,,YES,SEATBACK,ALL,,NONE,,2,Boeing
2113,SeatGuru,ana,Boeing 787-900,ECONOMY,long haul,377,395,Economy,STANDARD,NORMAL,,N,34,34,18.5,,,YES,SEATBACK,NONE,,NONE,,2,Boeing
2114,SeatGuru,ana,Boeing 787-900,ECONOMY,long haul,377,395,Economy,STANDARD,NORMAL,,N,34,34,18.5,,,YES,SEATBACK,NONE,,NONE,,3,Boeing
2115,SeatGuru,ana,Boeing 787-900,ECONOMY,long haul,377,395,Economy,STANDARD,EXIT_ROW,,N,34,34,18.5,,,YES,SEATBACK,NONE,,NONE,,4,Boeing
2116,SeatGuru,ana,Boeing 787-900,ECONOMY,long haul,377,395,Economy,STANDARD,BULKHEAD,,N,34,34,18.5,,,YES,SEATBACK,NONE,,NONE,,2,Boeing
2117,SeatGuru,ana,Boeing 787-900,BUSINESS,long haul,18,395,Business,RECLINER,NORMAL,,R,50,50,21.0,,,YES,SEATBACK,ALL,,NONE,,3,Boeing
2118,SeatGuru,ana,Boeing 787-900,ECONOMY,long haul,377,395,Economy,STANDARD,NORMAL,,N,34,34,18.5,,,YES,SEATBACK,NONE,,NONE,,1,Boeing
2119,SeatGuru,ana,Boeing 787-900,ECONOMY,long haul,377,395,Economy,STANDARD,EXIT_ROW,,N,34,34,18.5,,,YES,SEATBACK,NONE,,NONE,,5,Boeing
2120,SeatGuru,ana,Boeing 787-900,ECONOMY,long haul,377,395,Economy,STANDARD,BULKHEAD,,N,34,34,18.5,,,YES,SEATBACK,NONE,,NONE,,3,Boeing
